observation_id,paper_id,external_id,file_id,observation_group,observation_type,quantity_name,value_text,value_numeric,unit,material,structure_name,wavelength_nm,frequency_thz,q_factor,fano_q,source_kind,source_url,page,figure,panel,table_no,evidence_id,extraction_method,verification_status,curation_status,confidence,notes
OBS-P0031-k_space-1-4a2f4ebf3b1bac30,P0031,,F0031,kspace,k_space,k-space / momentum-space,k-space,,,,,,,,,local_pdf_text,,1,,,,E-OBS-P0031-k_space-1-4a2f4ebf3b1bac30,regex:k_space,candidate_needs_review,review_queue,0.5,Candidate physical observation from PDF text; not yet human verified.
OBS-P0031-k_space-1-6a95a07ac36f7138,P0031,,F0031,kspace,k_space,k-space / momentum-space,k-space,,,,,,,,,local_pdf_text,,1,,,,E-OBS-P0031-k_space-1-6a95a07ac36f7138,regex:k_space,candidate_needs_review,review_queue,0.5,Candidate physical observation from PDF text; not yet human verified.
OBS-P0031-band_structure-1-960bb1bf8954765d,P0031,,F0031,band,band_structure,band structure,Dispersion,,,,,,,,,local_pdf_text,,1,,,,E-OBS-P0031-band_structure-1-960bb1bf8954765d,regex:band_structure,candidate_needs_review,review_queue,0.48,Candidate physical observation from PDF text; not yet human verified.
OBS-P0031-band_structure-1-810c138df6f52f6e,P0031,,F0031,band,band_structure,band structure,dispersion,,,,,,,,,local_pdf_text,,1,,,,E-OBS-P0031-band_structure-1-810c138df6f52f6e,regex:band_structure,candidate_needs_review,review_queue,0.48,Candidate physical observation from PDF text; not yet human verified.
OBS-P0031-band_structure-1-9005495ce5cbd7bd,P0031,,F0031,band,band_structure,band structure,dispersion,,,,,,,,,local_pdf_text,,1,,,,E-OBS-P0031-band_structure-1-9005495ce5cbd7bd,regex:band_structure,candidate_needs_review,review_queue,0.48,Candidate physical observation from PDF text; not yet human verified.
OBS-P0031-diameter-2-8f5e1c6e22ae7daf,P0031,,F0031,structure,diameter,diameter,1550,1550.0,nm,,,1550.0,,,,local_pdf_text,,2,,,,E-OBS-P0031-diameter-2-8f5e1c6e22ae7daf,regex:diameter,candidate_needs_review,review_queue,0.45,Candidate physical observation from PDF text; not yet human verified.
OBS-P0031-material-2-debb028acae94e99,P0031,,F0031,material,material,material,Si,,,,,,,,,local_pdf_text,,2,,,,E-OBS-P0031-material-2-debb028acae94e99,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0031-material-2-e0f32dbc1310c669,P0031,,F0031,material,material,material,Si,,,,,,,,,local_pdf_text,,2,,,,E-OBS-P0031-material-2-e0f32dbc1310c669,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0031-material-2-b1338ac2517b68ee,P0031,,F0031,material,material,material,sin,,,,,,,,,local_pdf_text,,2,,,,E-OBS-P0031-material-2-b1338ac2517b68ee,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0031-k_space-2-b77e006d4acde537,P0031,,F0031,kspace,k_space,k-space / momentum-space,k-space,,,,,,,,,local_pdf_text,,2,,,,E-OBS-P0031-k_space-2-b77e006d4acde537,regex:k_space,candidate_needs_review,review_queue,0.5,Candidate physical observation from PDF text; not yet human verified.
OBS-P0031-band_structure-2-12ed9f5e369d5a21,P0031,,F0031,band,band_structure,band structure,dispersion,,,,,,,,,local_pdf_text,,2,,,,E-OBS-P0031-band_structure-2-12ed9f5e369d5a21,regex:band_structure,candidate_needs_review,review_queue,0.48,Candidate physical observation from PDF text; not yet human verified.
OBS-P0031-band_structure-2-c432674e54bda2a4,P0031,,F0031,band,band_structure,band structure,dispersion,,,,,,,,,local_pdf_text,,2,,,,E-OBS-P0031-band_structure-2-c432674e54bda2a4,regex:band_structure,candidate_needs_review,review_queue,0.48,Candidate physical observation from PDF text; not yet human verified.
OBS-P0031-band_structure-2-f6e75b6210b948b6,P0031,,F0031,band,band_structure,band structure,dispersion,,,,,,,,,local_pdf_text,,2,,,,E-OBS-P0031-band_structure-2-f6e75b6210b948b6,regex:band_structure,candidate_needs_review,review_queue,0.48,Candidate physical observation from PDF text; not yet human verified.
OBS-P0031-band_structure-2-517c2f5b8cb3fecc,P0031,,F0031,band,band_structure,band structure,band structure,,,,,,,,,local_pdf_text,,2,,,,E-OBS-P0031-band_structure-2-517c2f5b8cb3fecc,regex:band_structure,candidate_needs_review,review_queue,0.48,Candidate physical observation from PDF text; not yet human verified.
OBS-P0031-band_structure-2-da708399e2dc1f4a,P0031,,F0031,band,band_structure,band structure,dispersion,,,,,,,,,local_pdf_text,,2,,,,E-OBS-P0031-band_structure-2-da708399e2dc1f4a,regex:band_structure,candidate_needs_review,review_queue,0.48,Candidate physical observation from PDF text; not yet human verified.
OBS-P0031-k_space-3-eadbe4709705cb4b,P0031,,F0031,kspace,k_space,k-space / momentum-space,k-space,,,,,,,,,local_pdf_text,,3,,,,E-OBS-P0031-k_space-3-eadbe4709705cb4b,regex:k_space,candidate_needs_review,review_queue,0.5,Candidate physical observation from PDF text; not yet human verified.
OBS-P0031-k_space-3-aaaac38124289a81,P0031,,F0031,kspace,k_space,k-space / momentum-space,k-space,,,,,,,,,local_pdf_text,,3,,,,E-OBS-P0031-k_space-3-aaaac38124289a81,regex:k_space,candidate_needs_review,review_queue,0.5,Candidate physical observation from PDF text; not yet human verified.
OBS-P0031-k_space-3-29ba76e0cbc7e724,P0031,,F0031,kspace,k_space,k-space / momentum-space,k-space,,,,,,,,,local_pdf_text,,3,,,,E-OBS-P0031-k_space-3-29ba76e0cbc7e724,regex:k_space,candidate_needs_review,review_queue,0.5,Candidate physical observation from PDF text; not yet human verified.
OBS-P0031-k_space-3-9f0b5cc00269adc8,P0031,,F0031,kspace,k_space,k-space / momentum-space,k-space,,,,,,,,,local_pdf_text,,3,,,,E-OBS-P0031-k_space-3-9f0b5cc00269adc8,regex:k_space,candidate_needs_review,review_queue,0.5,Candidate physical observation from PDF text; not yet human verified.
OBS-P0031-k_space-3-5f7ef6cb3370bd5a,P0031,,F0031,kspace,k_space,k-space / momentum-space,k-space,,,,,,,,,local_pdf_text,,3,,,,E-OBS-P0031-k_space-3-5f7ef6cb3370bd5a,regex:k_space,candidate_needs_review,review_queue,0.5,Candidate physical observation from PDF text; not yet human verified.
OBS-P0031-q_factor-4-be16c9a328a88d69,P0031,,F0031,resonance,q_factor,Q factor,1.8×104,18000.0,,,,,,18000.0,,local_pdf_text,,4,,,,E-OBS-P0031-q_factor-4-be16c9a328a88d69,regex:q_factor,candidate_needs_review,review_queue,0.62,Candidate physical observation from PDF text; not yet human verified.
OBS-P0031-material-4-7253f5c2a08446c0,P0031,,F0031,material,material,material,dielectric,,,,,,,,,local_pdf_text,,4,,,,E-OBS-P0031-material-4-7253f5c2a08446c0,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0031-material-4-055e17cdfdd14f9c,P0031,,F0031,material,material,material,dielectric,,,,,,,,,local_pdf_text,,4,,,,E-OBS-P0031-material-4-055e17cdfdd14f9c,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0031-material-4-6d60f651bf6d0ab7,P0031,,F0031,material,material,material,dielectric,,,,,,,,,local_pdf_text,,4,,,,E-OBS-P0031-material-4-6d60f651bf6d0ab7,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0031-polarization-4-2645baca4183f3bf,P0031,,F0031,polarization,polarization,polarization/topology,polarization,,,,,,,,,local_pdf_text,,4,,,,E-OBS-P0031-polarization-4-2645baca4183f3bf,regex:polarization,candidate_needs_review,review_queue,0.46,Candidate physical observation from PDF text; not yet human verified.
OBS-P0031-polarization-4-87a67959d66e6ccc,P0031,,F0031,polarization,polarization,polarization/topology,polarization,,,,,,,,,local_pdf_text,,4,,,,E-OBS-P0031-polarization-4-87a67959d66e6ccc,regex:polarization,candidate_needs_review,review_queue,0.46,Candidate physical observation from PDF text; not yet human verified.
OBS-P0031-material-5-d62ff2f126fd7186,P0031,,F0031,material,material,material,silicon,,,,,,,,,local_pdf_text,,5,,,,E-OBS-P0031-material-5-d62ff2f126fd7186,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0031-material-5-0d726401d07242e2,P0031,,F0031,material,material,material,dielectric,,,,,,,,,local_pdf_text,,5,,,,E-OBS-P0031-material-5-0d726401d07242e2,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0032-material-1-cbf48e4bf59d990a,P0032,,F0032,material,material,material,Silicon,,,,,,,,,local_pdf_text,,1,,,,E-OBS-P0032-material-1-cbf48e4bf59d990a,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0032-material-2-cd5f7d482c64aeb1,P0032,,F0032,material,material,material,Silicon,,,,,,,,,local_pdf_text,,2,,,,E-OBS-P0032-material-2-cd5f7d482c64aeb1,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0032-material-2-1f1f94e91089de10,P0032,,F0032,material,material,material,dielectric,,,,,,,,,local_pdf_text,,2,,,,E-OBS-P0032-material-2-1f1f94e91089de10,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0032-material-2-5cb722b5e8302870,P0032,,F0032,material,material,material,Silicon,,,,,,,,,local_pdf_text,,2,,,,E-OBS-P0032-material-2-5cb722b5e8302870,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0032-material-2-82c1eac0181fd52e,P0032,,F0032,material,material,material,silicon,,,,,,,,,local_pdf_text,,2,,,,E-OBS-P0032-material-2-82c1eac0181fd52e,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0032-material-2-022b782eadbc19fb,P0032,,F0032,material,material,material,silicon,,,,,,,,,local_pdf_text,,2,,,,E-OBS-P0032-material-2-022b782eadbc19fb,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0032-material-2-e8dbdd673f4ae1d9,P0032,,F0032,material,material,material,Silicon,,,,,,,,,local_pdf_text,,2,,,,E-OBS-P0032-material-2-e8dbdd673f4ae1d9,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0032-material-2-40eff024618ae799,P0032,,F0032,material,material,material,Silicon,,,,,,,,,local_pdf_text,,2,,,,E-OBS-P0032-material-2-40eff024618ae799,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0032-band_structure-3-5d5a3ea033eaf20d,P0032,,F0032,band,band_structure,band structure,dispersion,,,,,,,,,local_pdf_text,,3,,,,E-OBS-P0032-band_structure-3-5d5a3ea033eaf20d,regex:band_structure,candidate_needs_review,review_queue,0.48,Candidate physical observation from PDF text; not yet human verified.
OBS-P0032-band_structure-3-12cf3c9dce625dc5,P0032,,F0032,band,band_structure,band structure,Dispersion,,,,,,,,,local_pdf_text,,3,,,,E-OBS-P0032-band_structure-3-12cf3c9dce625dc5,regex:band_structure,candidate_needs_review,review_queue,0.48,Candidate physical observation from PDF text; not yet human verified.
OBS-P0032-band_structure-3-600ae346765dd62a,P0032,,F0032,band,band_structure,band structure,dispersion,,,,,,,,,local_pdf_text,,3,,,,E-OBS-P0032-band_structure-3-600ae346765dd62a,regex:band_structure,candidate_needs_review,review_queue,0.48,Candidate physical observation from PDF text; not yet human verified.
OBS-P0032-k_space-4-b591f6219d2299c9,P0032,,F0032,kspace,k_space,k-space / momentum-space,Brillouin zone,,,,,,,,,local_pdf_text,,4,,,,E-OBS-P0032-k_space-4-b591f6219d2299c9,regex:k_space,candidate_needs_review,review_queue,0.5,Candidate physical observation from PDF text; not yet human verified.
OBS-P0032-band_structure-4-d1dcb41e2ab9db88,P0032,,F0032,band,band_structure,band structure,dispersion,,,,,,,,,local_pdf_text,,4,,,,E-OBS-P0032-band_structure-4-d1dcb41e2ab9db88,regex:band_structure,candidate_needs_review,review_queue,0.48,Candidate physical observation from PDF text; not yet human verified.
OBS-P0032-band_structure-4-aede4843fdd78829,P0032,,F0032,band,band_structure,band structure,dispersion,,,,,,,,,local_pdf_text,,4,,,,E-OBS-P0032-band_structure-4-aede4843fdd78829,regex:band_structure,candidate_needs_review,review_queue,0.48,Candidate physical observation from PDF text; not yet human verified.
OBS-P0032-band_structure-4-19a58a014b9c5d83,P0032,,F0032,band,band_structure,band structure,dispersion,,,,,,,,,local_pdf_text,,4,,,,E-OBS-P0032-band_structure-4-19a58a014b9c5d83,regex:band_structure,candidate_needs_review,review_queue,0.48,Candidate physical observation from PDF text; not yet human verified.
OBS-P0032-wavelength-5-5543c26befd60b1e,P0032,,F0032,resonance,wavelength,resonance wavelength,720,720.0,nm,,,720.0,,,,local_pdf_text,,5,,,,E-OBS-P0032-wavelength-5-5543c26befd60b1e,regex:wavelength,candidate_needs_review,review_queue,0.6,Candidate physical observation from PDF text; not yet human verified.
OBS-P0032-wavelength-5-f87a5f787425a662,P0032,,F0032,resonance,wavelength,resonance wavelength,720,720.0,nm,,,720.0,,,,local_pdf_text,,5,,,,E-OBS-P0032-wavelength-5-f87a5f787425a662,regex:wavelength,candidate_needs_review,review_queue,0.6,Candidate physical observation from PDF text; not yet human verified.
OBS-P0032-wavelength-5-669c450f1b5c413e,P0032,,F0032,resonance,wavelength,resonance wavelength,720,720.0,nm,,,720.0,,,,local_pdf_text,,5,,,,E-OBS-P0032-wavelength-5-669c450f1b5c413e,regex:wavelength,candidate_needs_review,review_queue,0.6,Candidate physical observation from PDF text; not yet human verified.
OBS-P0032-wavelength-5-ed3d2617eb7a32b4,P0032,,F0032,resonance,wavelength,resonance wavelength,720,720.0,nm,,,720.0,,,,local_pdf_text,,5,,,,E-OBS-P0032-wavelength-5-ed3d2617eb7a32b4,regex:wavelength,candidate_needs_review,review_queue,0.6,Candidate physical observation from PDF text; not yet human verified.
OBS-P0032-wavelength-5-676492ae8e55df8f,P0032,,F0032,resonance,wavelength,resonance wavelength,960,960.0,nm,,,960.0,,,,local_pdf_text,,5,,,,E-OBS-P0032-wavelength-5-676492ae8e55df8f,regex:wavelength,candidate_needs_review,review_queue,0.6,Candidate physical observation from PDF text; not yet human verified.
OBS-P0032-spectrum-6-8f00af4df88a3a7f,P0032,,F0032,spectrum,spectrum,spectrum,transmission spectrum,,,,,,,,,local_pdf_text,,6,,,,E-OBS-P0032-spectrum-6-8f00af4df88a3a7f,regex:spectrum,candidate_needs_review,review_queue,0.48,Candidate physical observation from PDF text; not yet human verified.
OBS-P0033-material-1-7714841b1f59684b,P0033,,F0033,material,material,material,dielectric,,,,,,,,,local_pdf_text,,1,,,,E-OBS-P0033-material-1-7714841b1f59684b,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0033-material-1-6f1beb286aba2c70,P0033,,F0033,material,material,material,dielectric,,,,,,,,,local_pdf_text,,1,,,,E-OBS-P0033-material-1-6f1beb286aba2c70,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0033-material-1-63b762b96133b10f,P0033,,F0033,material,material,material,dielectric,,,,,,,,,local_pdf_text,,1,,,,E-OBS-P0033-material-1-63b762b96133b10f,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0033-band_structure-1-4c2dcc0d78f9edc7,P0033,,F0033,band,band_structure,band structure,dispersion,,,,,,,,,local_pdf_text,,1,,,,E-OBS-P0033-band_structure-1-4c2dcc0d78f9edc7,regex:band_structure,candidate_needs_review,review_queue,0.48,Candidate physical observation from PDF text; not yet human verified.
OBS-P0033-band_structure-1-402af2a9dcb63cb5,P0033,,F0033,band,band_structure,band structure,dispersion,,,,,,,,,local_pdf_text,,1,,,,E-OBS-P0033-band_structure-1-402af2a9dcb63cb5,regex:band_structure,candidate_needs_review,review_queue,0.48,Candidate physical observation from PDF text; not yet human verified.
OBS-P0033-material-2-ae7ca58b0634a80e,P0033,,F0033,material,material,material,sin,,,,,,,,,local_pdf_text,,2,,,,E-OBS-P0033-material-2-ae7ca58b0634a80e,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0033-material-2-33e1cabd1c6d0d01,P0033,,F0033,material,material,material,dielectric,,,,,,,,,local_pdf_text,,2,,,,E-OBS-P0033-material-2-33e1cabd1c6d0d01,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0033-band_structure-2-2714bbd90f6357b4,P0033,,F0033,band,band_structure,band structure,dispersion,,,,,,,,,local_pdf_text,,2,,,,E-OBS-P0033-band_structure-2-2714bbd90f6357b4,regex:band_structure,candidate_needs_review,review_queue,0.48,Candidate physical observation from PDF text; not yet human verified.
